BBL,Address,NumBldgs,geom
4129620051,223-01 MERRICK BOULEVARD,1,0106000020D708000001000000010300000001000000090000000006D8403618304100AC934395C706410004DDAC2418304100204E9097C606418065042A121830410076C4648CC50641004A4E0E0818304100026480FAC40641008A0351E017304100EE38F0BCC20641804C91A89817304100705C91A9C306414048596C9517304100C6B940B4C30641006D7388D8173041009AA90BB1C806410006D8403618304100AC934395C70641
4132310047,136-20 BROOKVILLE BOULEVARD,1,0106000020D70800000100000001030000000100000006000000C053ADA0182330410088AEC1F36C064180F474D6E4223041000482EE4A690641C0EAD3BC582230410048DE695E6B0641C0D7F53A7F22304100381CB6166E064140E63D809222304100226794F06E0641C053ADA0182330410088AEC1F36C0641
4136210063,247-13 139 AVENUE,1,0106000020D7080000010000000103000000010000000500000040AEB85090273041001AF9AF0127064180B025173D273041001C144A33250641401D3A6A21273041004C7F9473260641401BCDA3742730410046B8F94128064140AEB85090273041001AF9AF01270641
4142280839,99-75 RUSSELL STREET,1,0106000020D70800000100000001030000000100000008000000008E5B1C2C782F4100968A3830BF05418007D92F23782F41006C5CEFBDBE0541805C1B6E52772F4100C4A70EECC0054100D893533C772F410066D02627C10541001B379041772F410000715283C1054180A791E847772F41003C6CAAD0C105418032558C66772F4100EC3A6176C10541008E5B1C2C782F4100968A3830BF0541
4153040002,329 CROSS BAY BOULEVARD,1,0106000020D7080000010000000103000000010000000D00000000903968B18F2F4100C2DF87D5D70341807A2283288E2F4100C25F59C2D3034100B8890B208E2F41000A98F6D2D30341003BD932198E2F4100C059ADDBD30341808AB40A128E2F4100C059ADDBD3034100D72B1B0A8E2F4100D6F022D2D3034180FFB70B078E2F4100B87B11BAD3034100D4F253098E2F41009A8EEE9FD303418036A2560E8E2F4100E416DB7CD30341806325ACF88D2F410054BC5443D3034180E83909D28D2F410046F1D220D4034180CA9BAC918F2F41004EDA14C7D8034100903968B18F2F4100C2DF87D5D70341
4154800053,14-28 CHURCH ROAD,1,0106000020D7080000010000000103000000010000001300000000820C86D6922F41002AAA09F55B034100D45904FA922F4100462144E45B034180DE1221FD922F410018660EB95B0341005235DD00932F410000183A915B034180284FAA03932F4100B802A5F05A03418029A76AF4922F4100E8F219C05A034100FDA3BDE8922F4100D8167E8F5A034180612969CC922F4100A2DAE09C5A034100D4D694C6922F41001ADB7ED659034100E4C822C0922F410040721B9459034100DA3A06BD922F41002CF1FBFF58034180794D7ABE922F41001A6CB5C2580341805BD769BD922F4100FE037F9E580341806E1E3A95912F410076D9722A59034180720B8696912F4100340E1056590341001BA9D09D922F4100DCA0A6D9580341006C08ECAD922F41009CA5CCFD5A0341004DF9A4B5922F410044BA92045C034100820C86D6922F41002AAA09F55B0341
4155730107,10 GREENWOOD COURT,1,0106000020D70800000100000001030000000100000005000000C07F8C537A16304100F60BB63F5E0341C0FA5D467116304100CC9777FC5D0341C035BA8860163041001AF157875E0341C0BAE8956916304100446596CA5E0341C07F8C537A16304100F60BB63F5E0341
4157490214,10-41 BAY 32 STREET,1,0106000020D708000001000000010300000001000000060000000099B105EBFF2F4100D6CFA3F55E034100F1404DE9FF2F4100229652605E03410060B19AE7FF2F4100FC2D97EF5D034180503D2B42FF2F4100502E9B2A5E034100B00C1344FF2F41002CD9A90A5F03410099B105EBFF2F4100D6CFA3F55E0341
4158430001,51-15 ROCKAWAY BEACH BOULEVARD,1,0106000020D7080000010000000103000000010000000C00000000AA3E08C4E42F410006C4090A0403418007D741EEE42F410024E1086CFB024100E1E5BE06E32F4100C6ED7D62FA024180876AD4E5E22F410068149050FA0241000AFF5D93E12F41007AE39482F9024100EC7E2C2BE12F4100261A2C43F9024180C7652209E02F4100FA45A14BF702418049631AA1DF2F410000285C9BF60241809E82F727DF2F410062F98B620F03418020F7E878E22F41009A5EFD971003418062F355B9E22F410082F66D6A03034100AA3E08C4E42F410006C4090A040341
4159050045,125 BEACH 62 STREET,1,0106000020D7080000010000000103000000010000000700000000691271A2CD2F4100569B1A52CB02410049698082CE2F4100E6474434CB02410027E5D385CE2F41005CF4637DCA0241000A4C65C2CD2F41000AFD6997CA0241001E35968ACD2F4100CED9D89ECA02410017543314CD2F41009ED00B65CB024100691271A2CD2F4100569B1A52CB0241
4159050143,176 SALTAIRE LANE,1,0106000020D7080000010000000103000000010000000800000080F446C23EC92F4100422ED120DC024180E9298830C92F41007485CCCADB02418041F8C325C92F41009C871E87DB024100AB853F7AC82F41004EB7A407DD024100B660427AC82F41009083B507DD024100795C1686C82F41007A909658DD024100932F6B8FC82F4100FE6888AEDD024180F446C23EC92F4100422ED120DC0241
4159050198,64-24 OCEAN AVENUE SOUTH,1,0106000020D7080000010000000103000000010000000500000080B95A7637C92F4100CAC7CEAECF024180A14038D5C82F4100CAEAB632CD024100551837B1C82F4100DA2933A4CD024180800D3813C92F4100A078AE1ED0024180B95A7637C92F4100CAC7CEAECF0241
4159050259,66-14 SEASPRAY AVENUE,1,0106000020D7080000010000000103000000010000000500000000ED78DE97C52F41001C85D108C50241007BA2856AC52F41005035FDEDC40241004CAA085DC52F41004E1E4CCCC70241003815818AC52F41008ED754E2C7024100ED78DE97C52F41001C85D108C50241
4159620001,518 BEACH 44 STREET,1,0106000020D7080000010000000103000000010000000500000080674C3617F02F4100E60438423D0341000739F662EF2F4100249B7EFC3C03410055FA6B5FEF2F41001260EB9A3D034180A4AFA713F02F41008076A5DB3D034180674C3617F02F4100E60438423D0341
4160770040,3-16 BEACH 73 STREET,2,0106000020D70800000100000001030000000100000005000000009AF82E7FB82F41000669FEC4E402410082ABB278B82F41003883CAFDE50241001B23A640B92F41009C1D713CE6024180339B2247B92F41006857A403E50241009AF82E7FB82F41000669FEC4E40241
4160920100,72-19 ROCKAWAY BEACH BLVD,1,0106000020D7080000010000000103000000010000000900000080489C7672BA2F41005659F61FCB02418054D81585BA2F41001C016A78CA024100780B0699BA2F410008A304C5C902410044E8099BBA2F4100B6445184C9024180C704AD93BA2F410084EEA580C9024180E1422082BA2F4100B64BD69BC9024180822E32A2B92F4100F4F9C3F6CA0241001ADEEA53BA2F4100AC38CD32CC024180489C7672BA2F41005659F61FCB0241
4161850058,158 BEACH 113 STREET,1,0106000020D708000001000000010300000001000000060000000022A091E7722F4100D84A18D25C0241008542FA07732F41008CFA5CAB5B024180238CA851722F410006AA9F675A02410012294811722F4100144312B15C02418073DF99C7722F41009C93CFF45D02410022A091E7722F4100D84A18D25C0241
5000060131,114 CENTRAL AVENUE,1,0106000020D7080000010000000103000000010000000500000000E19185E1632D41009C8633C5FE0441007C17661A632D4100F851903CFE04418000E3B510632D410086B02210FF0441000AD9BDD7632D4100EE70B698FF044100E19185E1632D41009C8633C5FE0441
5000680125,565 RICHMOND TERRACE,1,0106000020D708000001000000010300000001000000330000000095187170392D4100F0173EEF470541803F2D0F58392D41006C0D0DDE47054180E57C03D0382D4100822DEC7D470541001CABC198382D41007604805A470541001114AE1C382D4100E8E06917470541802753F2C0372D4100B49943EE460541007221D46E372D410098B67ACF4605410087A7BB0F372D410022A0EDB2460541800409BBA8362D4100A095919C46054180882AB266362D41003C98E792460541801870FF63362D41006A627F0E4705418045598E20342D41005A6BA8B046054180BE3921A5332D41007E697FD846054180AD099E9D332D4100B00C92304805418009E8F79D332D410050F63137480541007251979E332D41008C42DD8648054100396BB99C332D41007EEB8BD148054180D0011A9C332D41008EA7C314490541006615BAAA332D410090E61044490541009415BBB8332D4100C886BB93490541801B7FB0C2332D410050974AFC49054180B72FDFD2332D410044ECF9464A05418057FC9BE4332D41002A7D718B4A05418056A4DBF3332D4100D6AC8BAF4A054100CD8A6508342D41009C327ABE4A0541004E2A0C20342D410092A0DDD94A05418046C4897B342D410080CBF1C54A054100D9CFE8B7342D410058937FB94A054180B280C3DA342D4100E27D75C34A054180ACE174E8342D4100305B0DAD4A054180CEA59802352D4100EA0F12A84A054100E52B1F38352D41008EB58FAA4A054100DCB14F64352D4100A87017A34A05410036D7D09E352D4100E8D0C4784A05410070D1FBCF352D4100D0153D804A054100CB0ACA39362D4100C683A09B4A0541809B41D588362D4100667D1D9E4A054180CA2863D5362D410006779AA04A0541805EB942F3362D4100667D1D9E4A05410086C2341E372D4100C683A09B4A0541807A6DE468372D410082E4A5964A05418075B7E2A5372D41005654328A4A054180A0AFA2E1372D410012B537854A054180DE989B23382D4100E8D0C4784A05410051905727382D410024DE22994A054180A9A18B32382D41008EB58FAA4A054100310B813C382D410006779AA04A0541005BAD4078382D4100C26AECCA4A054100E0B3CE1D392D4100780BEF3F4B054100796D6D3B392D4100D27CD3504B05410095187170392D4100F0173EEF470541
5001740026,38 WAYNE STREET,1,0106000020D70800000100000001030000000100000005000000006D0C03BF0C2D4100244E9CD1F40441006D4F77970C2D4100243D92B9F40441803B10167E0C2D4100163197F2F70441002B9A9DA50C2D4100CC23120BF80441006D0C03BF0C2D4100244E9CD1F40441
5002050001,1872 RICHMOND TERRACE,1,0106000020D7080000010000000103000000010000000500000080A06B9971F52C410076BCD762ED044100D7DD1058F52C410088B8741EEA044100989B0A65F42C41006018AB81EA044180B8DCAB6FF42C41005837F1C9ED044180A06B9971F52C410076BCD762ED0441
5003550201,39 JILLIAN COURT,1,0106000020D70800000100000001030000000100000005000000802988129CF12C410012E44506590441009AD242FEF02C4100D0DB3DCA580441804DF3D2FAF02C410068CE955959044180DDA8A298F12C4100A62A9D95590441802988129CF12C410012E44506590441
5005270008, CANAL STREET,1,0106000020D7080000010000000103000000010000000C0000000005781CA05F2D41000205F9BC74044100C1E4B41B5F2D41002A433DD8710441806F20B37D5E2D41005CCF209D7304418072F9B14F5E2D4100F01D5DE074044100F0F358415E2D4100F4032C457504410042FEDE4E5E2D410024DC446575044100B924A29F5E2D41008AACC87D74044100F39045C85E2D4100284423617504410077615AE55E2D41009A91D40376044180F8C15DC35E2D41007EAE3E657604418049AF00DC5E2D4100BC4312EF7604410005781CA05F2D41000205F9BC740441
5005930785,926 VICTORY BOULEVARD,1,0106000020D70800000100000001030000000100000006000000004E1F5C8A3A2D4100A078D63C34044180F6E171D8392D4100ECF764982904410065D0F0BE372D4100B0B68AD22D0441001BB3B7E9332D4100D4A3F6BE2F04410035B56EDF352D41007CD34423380441004E1F5C8A3A2D4100A078D63C340441
5007740077,625A WESTWOOD AVENUE,1,0106000020D7080000010000000103000000010000000500000080EC5E9335EB2C41008A9AD0B28903410029EA2A01EB2C4100E2F0CFA0890341805A6DC1FAEA2C41003A2C2DE28A034100391F732FEB2C4100647ED6E58A034180EC5E9335EB2C41008A9AD0B2890341
5008830041,1689 RICHMOND ROAD,1,0106000020D7080000010000000103000000010000000500000080CA6CE8222C2D4100B6AAA2C7C80241009924ABE72B2D41007EA66190C7024180A0C0FF042B2D410036DC4DE3C902410008D422432B2D41000457F412CB024180CA6CE8222C2D4100B6AAA2C7C80241
5010860098,70 TREADWELL AVENUE,1,0106000020D7080000010000000103000000010000000700000080B127E041DE2C4100246A8769FA044100C9FB893EDE2C4100F6BA5520FA044180C3621238DE2C4100246E7B92F90441002BDEC26CDD2C41002A6F5A1FFA04418031CD3A73DD2C4100F80F34ADFA0441001B249176DD2C41002A6B66F6FA044180B127E041DE2C4100246A8769FA0441
5012180039, MAPLE PARKWAY,1,0106000020D7080000010000000103000000010000000700000080DD3787D3B52C4100D0732995A7044180100583D1B52C41003C52B5BDA6044180354C2CE1B42C4100921118EDA6044180ED33E0E1B42C410014E02E38A7044180112DF2E2B42C410090E28CAAA7044180027F30E3B42C410024338CC4A7044180DD3787D3B52C4100D0732995A70441
5012720200,14 BETTY COURT,1,0106000020D7080000010000000103000000010000000500000000B8B012899A2C4100C85FCD8E18054180A1FE4E899A2C4100DE63EEDA1705418076D3860F9A2C41002220F7D9170541802AFD300F9A2C4100F255CDD918054100B8B012899A2C4100C85FCD8E180541
5014810093, HOME PLACE,1,0106000020D70800000100000001030000000100000008000000001DE8972ACB2C41005A4C14861A04410039460620CB2C4100D806147817044100BCE17D13CB2C4100F871F47A17044100B016580FCB2C4100A859E87B1704410017F559E6CA2C4100E0ED077E170441806ECA58D4CA2C41007A75F67E17044100D12D0BDFCA2C41008E4B6A961A0441001DE8972ACB2C41005A4C14861A0441
5016960143,458 VAN NAME AVENUE,2,0106000020D708000001000000010300000001000000060000008026C29603B92C410056B14EC462044180D9C48203B92C4100B0E412C2620441805298C1FFB82C410076C87D56620441006F82A935B82C410020D089D46204410043AC7E39B82C410000B95A426304418026C29603B92C410056B14EC4620441
5019920082,102 LOVELL AVENUE,1,0106000020D70800000100000001030000000100000006000000809A956189C62C4100BE63AB60DD024180530EEB0AC62C410052350F84DA0241801CCEB2DFC52C410026376DFBDA024180871FF95EC62C4100C623BEDCDD02410068FE3F7FC62C410004EDC678DD0241809A956189C62C4100BE63AB60DD0241
5021110037,64 MULBERRY CIRCLE,1,0106000020D7080000010000000103000000010000000900000000A3B99D56A12C41000E4C01863F0341802D2CDB96A12C4100E633F3663F0341803E5B573AA12C4100A8D788C83B03418073826A33A12C4100862807D13B03418086241028A12C410068A71CDC3B034100399CF517A12C41004E3DE8E53B0341802BFF3D30A12C41002032F2D43C0341006E18F74BA12C4100FA97278B3F034100A3B99D56A12C41000E4C01863F0341
5024000080,2589 RICHMOND AVENUE,1,0106000020D7080000010000000103000000010000000E000000805DE538A8A12C41002EC5C8A187024180E2EDBCA4A12C4100BACE746D8702418049CC781FA12C4100324338FB8702418001A2B2BDA02C4100726D983C82024100CFF69441A02C41001C94C31A810241800084243B9E2C410006D90D7F830241009C6692069E2C4100405525BD83024100F8EA8EF79E2C4100D6E7C27D90024100ADD4EC26A02C4100E68EA9138F024100F2973429A12C41002A7A60DF8D024100EB3941E6A02C41001A817E578A024100267BB909A12C410004139A2D8A024180CA4F8CE8A02C410010CEAF6D880241805DE538A8A12C41002EC5C8A1870241
5028390026,130 NORWOOD AVENUE,1,0106000020D70800000100000001030000000100000005000000808F49C1CB652D410066811194250441007F447CA5652D410096A06F2B2504418023389931652D410036A547C127044180333DDE57652D41000886E929280441808F49C1CB652D410066811194250441
5028990301, MOSEL AVENUE,1,0106000020D7080000010000000103000000010000000700000000E2A603725B2D4100EEA72C75A80341802574418E5B2D4100F2F77B41A8034100F43FBA685B2D4100D443B7F9A6034100749A8D225B2D410024B7F980A70341003B1D0E155B2D41004EA8A506A803418006E89F2F5B2D4100164EB2EEA8034100E2A603725B2D4100EEA72C75A80341
5031210097,16 WATERFORD COURT,1,0106000020D7080000010000000103000000010000000600000080B9A6EC3B7F2D410066F925242D0341001C8E89257F2D4100D0E844EF2C034100D7AE42087F2D41003CF51BAA2C0341007C1972AD7E2D410042BB50032F0341005E111CE17E2D41006CBF5A7D2F034180B9A6EC3B7F2D410066F925242D0341
5033150069,44 BEAR STREET,1,0106000020D7080000010000000103000000010000000500000080C9972BFA3C2D4100C04ABE34F1024100A4B4B2893C2D41007E80839FEE024100CE1334533C2D41001E06D034EF024180F3F6ACC33C2D4100627C0BCAF1024180C9972BFA3C2D4100C04ABE34F10241
5034810037,649 OCEANSIDE AVENUE,1,0106000020D7080000010000000103000000010000000500000000CD3E133A5E2D4100282C291157024100B45045225E2D4100D04CB083560241801A58AA925D2D410036D6E30B58024180334678AA5D2D410090B55C9958024100CD3E133A5E2D4100282C2911570241
5036790011,333 HUNTER AVENUE,1,0106000020D7080000010000000103000000010000000500000000B510FB25352D410040A3DF3254024100D72B41B3342D4100BC739B8751024100375D0292342D41002A234EDE5102418065495505352D41006E18208D54024100B510FB25352D410040A3DF32540241
5037980042, GRIMSBY STREET,1,0106000020D70800000100000001030000000100000005000000800B8D36AD3C2D4100B869D1AE1C024180C56923963C2D41003C87022F1C0241003FABCEEF3B2D41003A9D01081E02418085CEE1063C2D4100B67FD0871E0241800B8D36AD3C2D4100B869D1AE1C0241
5038380018,620 QUINCY AVENUE,1,0106000020D70800000100000001030000000100000005000000809DB9CD345A2D4100566F15DD53024180CF82F0185A2D4100289A4A3553024100CEED6F69592D4100C8EA1112550241809B244D85592D4100F6BFDCB9550241809DB9CD345A2D4100566F15DD530241
5040650025,12 HETT AVENUE,1,0106000020D70800000100000001030000000100000006000000802DB1B6C82E2D41001C4BB0C6BC014180F68C8DAE2E2D41000EEBCB31BC0141805D3DD0AB2E2D4100BCBE3422BC0141009D7AF9062E2D41001EE510F4BD014100297A10242E2D41007AE2C497BE0141802DB1B6C82E2D41001C4BB0C6BC0141
5043350135,2709 AMBOY ROAD,1,0106000020D70800000100000001030000000100000006000000803A3346F4FE2C4100B01848ACFA014100C9593668FF2C4100FC81104CF901410018F79415FF2C41006092D5D3F70141004A1F3368FE2C4100481C92E2F90141004549A2B2FE2C410038D4B273FB0141803A3346F4FE2C4100B01848ACFA0141
5046450098,377 TIMBER RIDGE DRIVE,1,0106000020D7080000010000000103000000010000001400000080043A650AD52C41003E05B37141014180E24D13A6D42C41004A71936D4101418092938BA7D42C41004A8F248E410141006E5AC4A7D42C410058608D924101418072B607A8D42C41005ABB659541014100FB2B6DA8D42C4100FEBE679841014180C196E2A8D42C4100ECE0F89A41014100827E56A9D42C4100962CF49C41014180DC35F2A9D42C4100B25C0C9F41014180E0C4B9AAD42C410064AC09A141014180A8DF71ABD42C410076F558A24101410059C323ACD42C4100D25C37A3410141802F90DFACD42C4100EAC6C1A341014100C6BB8AADD42C41009A77EFA3410141002AF828AED42C410036EFD5A34101418080DCC7CDD42C41003E8822A541014180BBF694CDD42C41002A67B5C5430141002D5FF5E4D42C4100E052ABC6430141802AF42C0AD52C4100CC0C33C843014180043A650AD52C41003E05B371410141
5047050173,135 PLATT STREET,1,0106000020D70800000100000001030000000100000009000000007B9A8C64F82C410086A9083D9601410023268BF4F72C41005813D1D894014180C555B7E5F72C4100E6FF201B95014180191B5AE7F72C41000A0AD11F95014180DEA1C3A1F72C410022FE0957960141006EDFFDFFF72C410064FDC9A49701410082AEA941F82C4100AAD5227C96014100DE1F634DF82C410054DEA9A5960141007B9A8C64F82C410086A9083D960141
5049640020,14 BUFFALO STREET,1,0106000020D70800000100000001030000000100000006000000002639BCD3E52C410028F3CFCD83014180EC26998CE52C4100EE65737C820141001E083049E52C41005EFF4E61830141003DE9F548E52C4100FEF34C99830141007743278AE52C410024CC77CE840141002639BCD3E52C410028F3CFCD830141
5053080001,13 CRESCENT BEACH,2,0106000020D7080000010000000103000000010000000900000000E9FBA6E2D12C4100F0C1A6CD7A0041001AD766B3D12C410080DF7F247A0041803178CA90D12C41000414CDA37A00418084504749D12C4100B059D6AA7B004180CDDD59B8D02C410014E0E6BF7D004180ECA195FBD02C4100F655B4DC7E004100D4234A84D12C4100A287FA757C004100FA15F2C4D12C4100C2DA3B537B004100E9FBA6E2D12C4100F0C1A6CD7A0041
5055890012, BAMBERGER LANE,1,0106000020D7080000010000000103000000010000000500000080EF98AF8C9F2C4100F27A8006B3004180C3DE45CA9E2C4100C0FE91AEB20041006A9AB8C39E2C4100E20DA66EB3004100968364869F2C41008CC6B2C6B3004180EF98AF8C9F2C4100F27A8006B30041
5057350330,104 PRESENTATION CIRCLE,1,0106000020D7080000010000000103000000010000000E00000080B1E5F85A772C410098A4AA184E0141804DF564F8762C41006AB585EF4D014100D328E9F4762C4100102016484E014180C73FF4EE762C4100FC9987DF4E014180BE2D00E9762C4100A043E6764F01410074CAB8E2762C41002EC1841650014100729508DD762C4100BEF025A750014100642B13D7762C4100DC2EA43E5101410065EB32D3762C4100249030A151014100B25D02E2762C41000EEC5EA751014180AED3D402772C41000CA511B551014180AA1EA723772C41000C5EC4C251014100D6303242772C41005EDB83CF51014180B1E5F85A772C410098A4AA184E0141
5062050040, EAGAN AVENUE,1,0106000020D708000001000000010300000001000000080000008058546098922C41000CBA92B89D004180AC8D71E8912C4100E8CA05709C0041008DAF2CE1912C4100EC449CAF9C004180F3ACF427912C4100CA219F599B0041805E945111912C4100E03F901D9C00410057D09843922C410092257B339E0041005575447E922C41004851C2999E00418058546098922C41000CBA92B89D0041
5063190102,838 WOODROW ROAD,1,0106000020D7080000010000000103000000010000000800000000FBFD3F64662C41001E8E2EAADB004100961B0F69662C4100C8C6EE41DB0041000667CA6C662C410064498102DB004100057921FD652C410004EE9E68DA004100A8AAE2D9652C4100187A0C38DA004100367887BB652C41000A1306EEDC004100B6F70F42662C410000D92E8FDE004100FBFD3F64662C41001E8E2EAADB0041
5065850029, AMBOY ROAD,2,0106000020D7080000010000000103000000010000000500000000E3D04451692C4100400D2DD73800410089B79CF3682C4100E46C7A0D38004100C25AB845682C4100A0A8EC1E3D0041807E19889D682C4100BA7D3C143E004100E3D04451692C4100400D2DD7380041
5069490026, LENEVAR AVENUE,1,0106000020D7080000010000000103000000010000000600000000F572337E482C4100F4D7CEA72F0041002CCF6AC4472C41009C2318392F00418060687277472C410026C2390B2F00418003E22E72472C4100006794892F00410044EAED6B482C41006ACF8AF330004100F572337E482C4100F4D7CEA72F0041
5069790302,88 SANTA MONICA LANE,1,0106000020D7080000010000000103000000010000000500000000A7FCB25B3B2C4100C00F6C6072004100A651D4163C2C41005EE3D88E72004100C85FC61B3C2C4100D8ACB0C771004100C9DFA4603B2C41003AD9439971004100A7FCB25B3B2C4100C00F6C60720041
5070930005,100 HARRIS LANE,1,0106000020D70800000100000001030000000100000005000000805376B6182B2C410068515DB9B400410009C60F392A2C410012A34AB6B3004100609CCF2E2A2C410022A55440B4004180CBB27E0E2B2C4100A2137243B50041805376B6182B2C410068515DB9B40041
5071050579,28 PLUMTREE LANE,1,0106000020D7080000010000000103000000010000000F000000802DC36620292C410050C6E329B400410056E09584282C4100A275DA76B3004100EE399778282C41000498A233B4004180FAE43505292C4100C4781DD5B400410019D35708292C4100BCABE1D5B40041002F92770B292C41001243ADD4B4004100F04F810E292C4100ECFA88D1B400418012116211292C41008EA387CCB400418050B10714292C410074D1C8C5B400418068646116292C4100468577BDB400418021626018292C4100CC7BC7B3B40041804B3CF819292C4100F285F6A8B4004180BEB31E1B292C4100C280489DB40041005F8FCC1B292C410058550791B40041802DC36620292C410050C6E329B40041
5073170276,125 PEMBROOK LOOP,1,0106000020D7080000010000000103000000010000000500000000FDE4C9802B2C4100DC411AF56B004180CB50FE692B2C410060FC47AA6B004180605765FF2A2C4100C6F3E4A96D004180F3EE07162B2C41003EC47CF56D004100FDE4C9802B2C4100DC411AF56B0041
5075780035,75 PAGE AVENUE,1,0106000020D7080000010000000103000000010000000600000080C1665B760C2C4100B09A8733ABFF40800E1BA0740C2C4100201E6CBAAAFF4000D75ABF6A0C2C410078DD9E07A8FF4080327D00740B2C4100ECE75AC2A8FF40807D879B7C0B2C4100F08589F0ABFF4080C1665B760C2C4100B09A8733ABFF40
5075960206,38 PILOT LANE,1,0106000020D7080000010000000103000000010000000D00000080DB75D25FFD2B410074167BDF2D00418024A1AA86FD2B41003C39089E2D0041806D1B9281FD2B4100864F106F2D004180CE226DA0FD2B41005E5A123B2D004100C77B2E99FD2B4100F8CF48F82C004180E0A72FA0FD2B4100548E7CEC2C0041805FC61399FD2B4100C830F4AA2C004180E4673773FD2B41009667BEEA2C0041803ACBE86EFD2B4100FA590AC32C004100A692F446FD2B410070F65C062D004100C605972BFD2B4100D47C78342D004180AFB05843FD2B410014B0750F2E004180DB75D25FFD2B410074167BDF2D0041
5077920310,211 CHEEVERS LANE,1,0106000020D708000001000000010300000001000000070000008034346917102C410020A0FEF0C8FE40807DFC60FD0F2C410090909EC3C8FE4080BD3EA8B70F2C410068EA184AC8FE4000EAB288750F2C41001CAE78DACFFE408057E0CA810F2C4100B4D4B7ECCFFE4000701214D60F2C410020B22E6AD0FE408034346917102C410020A0FEF0C8FE40
5079280089, CONNECTICUT STREET,2,0106000020D7080000010000000103000000010000000500000080C6622266EA2B410020C709F626FE40009C5323A1E92B41009C40015D25FE4080984EDF89E92B41002C45B22B28FE40808C9F544FEA2B4100685FAFC529FE4080C6622266EA2B410020C709F626FE40
